သမ္ပတ္တိစိတ္တဝိသေသ (ပု),[ သမ္ပတ္တိစိတ္တ + ဝိသေသ ],ပြည့်စုံခြင်းရှိသောစိတ်၏ အထူး၊ ဖြစ်ဆဲစိတ်အထူး (သျ၊ နေရင်း) ။,
သမ္ပတ္တိဇာတ (န),[ သမ္ပတ္တိ + ဇာတ။ ဇာတ-သဒ္ဒါ အနက်မဲ့။ ],သမ္ပတ္တိ (၁) (က) ကြည့်။,
သမ္ပတ္တိဒဿန (န),[ သမ္ပတ္တိ + ဒဿန ],ပြည့်စုံခြင်းကို-မြင်-ဖူးမြင်-ကြည့်ရှု-ခြင်း။,
သမ္ပတ္တိဒဿနတ္ထ (ပု),[ သမ္ပတ္တိဒဿန + အတ္ထ ],(၁) ပြည့်စုံခြင်း-စည်းစိမ်-ကို-မြင်-ကြည့်ရှု-ခြင်းဟူသောအကျိုး။ (၂) ပြည့်စုံခြင်း-စည်းစိမ်-ကို-မြင်စေ- ကြည့်ရှုစေ-ခြင်း ဟူသောအကျိုး။ ,
သမ္ပတ္တဒဿနပဒဋ္ဌာန (တိ),[ သမ္ပတ္တဒဿန + ပဒဋ္ဌာန ],ပြည့်စုံခြင်းကို မြင်ရခြင်းလျင် နီးစွာသော အကြောင်းရှိသော၊ မုဒိတာ။,
သမ္ပတ္တိဒါယက (တိ),[ သမ္ပတ္တိ + ဒါယက။ ထီ-၌ ---ဒါယိကာ။ ],ပြည့်စုံခြင်းကို ပေးတတ်သော။,
သမ္ပတ္တိဒါယီ (ထီ),[ သမ္ပတ္တိ + ဒါ + ဏီ။ ထီ-၌ ---ဒါယိနီ။ ],စည်းစိမ်ချမ်းသာကို ပေး-လေ့ရှိ-တတ်-သော။,
သမ္ပတ္တိဒီပန (န),[ သမ္ပတ္တိ + ဒီပန ],ပြည့်စုံခြင်းကိုပြခြင်း။,
သမ္ပတ္တိဒွယ (န),[ သမ္ပတ္တိ + ဒွယ ],"ဝဋ္ဋသမ္ပတ္တိ, ဝိဝဋ္ဋသမ္ပတ္တိ-ဟုဆိုအပ်သော သမ္ပတ္တိ (ပြည့်စုံခြင်း) နှစ်ပါးအပေါင်း။",
သမ္ပတ္တိဓာရက (တိ),[ သမ္ပတ္တိ + ဓာရက။ ထီ-၌ ဓာရိကာ။ ],ပြည့်စုံခြင်း-စည်းစိမ်ဥစ္စာ-ကိုဆောင်သော၊ သူ။,
သမ္ပတ္တိနိဂုဟဏလက္ခဏ (တိ),[ သမ္ပတ္တိ + နိဂုဟဏ + လက္ခဏ ],အောက်ပုဒ်ကြည့်။,
သမ္ပတ္တိနိဂုဟနလက္ခဏ (တိ),[ သမ္ပတ္တိ + နိဂုဟန + လက္ခဏ ],(မိမိ၏) ပြည့်စုံခြင်း-စည်းစိမ်-ကိုလျှိုဝှက်ခြင်း-မှတ်ကြောင်း-လက္ခဏာ-ရှိသော၊ (မစ္ဆေရ)။,
သမ္ပတ္တိနိဂုဟနသဘာဝ (တိ),[ သမ္ပတ္တိနိဂုဟန + သဘာဝ ],(မိမိ၏) ပြည့်စုံခြင်း-စည်းစိမ်-ကိုလျှိုဝှက်ခြင်းသဘောရှိသော၊ မစ္ဆရိယ။,
သမ္ပတ္တိနိဂ္ဂူဟနလက္ခဏ (တိ),[ သမ္ပတ္တိ + နိဂ္ဂူဟန + လက္ခဏ ],သမ္ပတ္တိနိဂုဟနလက္ခဏ-ကြည့်။,
သမ္ပတ္တိပ(ပ္ပ)ကာသနတ္တ (တိ),[ သမ္ပတ္တိ + ပကာသန + အတ္ထ ],ပြည့်စုံခြင်းကိုပြခြင်းအကျိုးရှိသော။,
သမ္ပတ္တိပဋိလာဘ (ပု),[ သမ္ပတ္တိ + ပဋိလာဘ ],(၁) ပြည့်စုံခြင်း-စည်းစိမ်ချမ်းသာ-ကိုရခြင်း။ (၂) ပြည့်စုံခြင်း-စည်းစိမ်ချမ်းသာ-ကိုရစေခြင်း။,
သမ္ပတ္တိပဋိလာဘကာရဏ (န),[ သမ္ပတ္တိပဋိလာဘ + ကာရဏ ],ပြည့်စုံခြင်း-စည်းစိမ်ချမ်းသာ-ကိုရခြင်း၏အကြောင်း။,
သမ္ပတ္တိပဋိလာဘဋ္ဌ (ပု),[ သမ္ပတ္တိပဋိလာဘ + အတ္တ။ တ္ထ-ကို ဋ္ဌ-ပြု။ နီတိ၊ သုတ္တ။ ၁၀၇။ ],(၁) ပြည့်စုံခြင်း-စည်းစိမ်ချမ်းသာ-ရစေခြင်းဟူသောအနက်။ (၂) ပြည့်စုံခြင်း-စည်းစိမ်ချမ်းသာ-ကိုရ ခြင်း၏အကြောင်း။,
သမ္ပတ္တိပဋိလာဘဟေတု (ပု),[ သမ္ပတ္တိပဋိလာဘ + ဟေတု ],သမ္ပတ္တိပဋိလာဘကာရဏ-ကြည့်။,
သမ္ပတ္တိပမောဒန (န),[ သမ္ပတ္တိ + ပမောဒန ],ပြည့်စုံခြင်း-စည်းစိမ်ချမ်းသာ-ကိုဝမ်းမြောက်ခြင်း။,
သမ္ပတ္တိပယောဇန (န),[ သမ္ပတ္တိ + ပယောဇန ],ပြည့်စုံခြင်း-စည်းစိမ်ချမ်းသာ-တည်းဟူသောအကျိုးကျေးဇူး။,
သမ္ပတ္တိပရိစ္စာဂ (ပု),[ သမ္ပတ္တိ + ပရိစ္စာဂ ],ပြည့်စုံခြင်း-စည်းစိမ်ချမ်းသာ-လှူဖွယ်ဝတ္ထု-ကို-စွန့်ကြဲ-ပေးကမ်း-လှူဒါန်း-ကြောင်းဒါန၊ စေတနာ။,
သမ္ပတ္တိပဝတ္တိ (ထီ),[ သမ္ပတ္တိ + ပဝတ္တိ ],ပြည့်စုံခြင်း၏ဖြစ်ခြင်း။,
သမ္ပတ္တိပ္ပမောဒန (န),[ သမ္ပတ္တိ + ပမောဒန ],သမ္ပတ္တိပမောဒန-ကြည့်။,
သမ္ပတ္တိဖလဂဟဏကာလ (တိ),[ သမ္ပတ္တိ + ဖလ + ဂဟဏ + ကာလ ],ပြည့်စုံခြင်းနှင့်ယှဉ်သောအသီးကို ယူရာကာလရှိသော၊ သစ်ပင်။,
သမ္ပတ္တိဘရိတ (တိ),[ သမ္ပတ္တိ + ဘရိတ ],စည်းစိမ်ဥစ္စာဖြင့် ပြည့်သော။,
သမ္ပတ္တိဘဝ (ပု),[ သမ္ပတ္တိ + ယုတ္တ + ဘဝ ],ပြည့်စုံခြင်းနှင့်ယှဉ်သောဘဝ။,
သမ္ပတ္တိဘဝပရိယာပန္န (တိ),[ သမ္ပတ္တိဘဝ + ပရိယာပန္န ],ပြည့်စုံနှင့်ယှဉ်သောဘဝ၌အကျုံးဝင်သော။,
သမ္ပတ္တိဘဝပ္ပဗန္ဓ (ပု),[ သမ္ပတ္တိဘဝ + ပဗန္ဓ ],ပြည့်စုံခြင်းနှင့်ယှဉ်သောဘဝ၏ - အစဉ်-အဆက်။,
သမ္ပတ္တိဘဝလောက (ပု),[ သမ္ပတ္တိဘဝ + လောက ],(၁) ပြည့်စုံခြင်းနှင့် ယှဉ်သောဘဝ၌ဖြစ်၍ ဖြစ်သောလောက၊ သုဂတိဟူသော ဥပပတ္တိ-ဘဝ။ (၂) ကောင်းသောလာဘ်ဖြစ်သော ဘဝဟူသောလောက၊ သုဂတိလောက။,
သမ္ပတ္တိဘဝဟေတု (ပု),[ သမ္ပတ္တိဘဝ + ဟေတု ],ပြည့်စုံခြင်းနှင့်ယှဉ်သောဘဝ၏အကြောင်း။,
သမ္ပတ္တိဘဝူပနှယန (န),[ သမ္ပတ္တိဘဝ + ဥပနယန ],ပြည့်စုံခြင်းနှင့်ယှဉ်သောဘဝသို့ ကပ်၍ဆောင်ခြင်း။,
သမ္ပတ္တိမတ္ထက (န),[ သမ္ပတ္တိ + မတ္ထက ],ပြည့်စုံကြွယ်ဝခြင်း၏ အထွတ်အထိပ်။,
သမ္ပတ္တိမဒ (ပု),[ သမ္ပတ္တိ + မဒ ],ပြည့်စုံခြင်း-စည်းစိမ် ချမ်းသာ-၌-ယစ်-ယစ်မူး-မာန်ယစ်-ခြင်း။,
သမ္ပတ္တိမဟတ္တ (န),[ သမ္ပတ္တိ + မဟတ္တ ],စည်းစိမ်ဥစ္စာ-ကြီး-များ-သည်၏ အဖြစ်။,
သမ္ပတ္တိမဟာမေဃ (ပု),[ သမ္ပတ္တိ + မဟာမေဃ ],ပြည့်စုံခြင်းကို ပြုတတ်သောမိုးကြီး။,
သမ္ပတ္တိမဟာမေဃသမုပ္ပတ္တိ (ထီ),[  သမ္ပတ္တိမဟာ-မေဃ + သမုပ္ပတ္တိ ],ပြည့်စုံခြင်းကို ပြုတတ်သောမိုးကြီး၏ဖြစ်ပေါ်ခြင်း။,
သမ္ပတ္တိယုတ္တ (တိ),[သမ္ပတ္တိ + ယုတ္တ  ],(၁) ချိုမြိန်သည်၏အဖြစ်-ချိုမြိန်ခြင်း-နှင့်ယှဉ်သော။ (၂) ပြည့်စုံခြင်းနှင့်ယှဉ်သော။,
သမ္ပတ္တိယောဂ (ပု),[ သမ္ပတ္တိ + ယောဂ ],ပြည့်စုံခြင်းနှင့် ယှဉ်ခြင်း။,
သမ္ပတ္တိရသ (ပု),[ သမ္ပတ္တိ + ရသ ],ပြည့်စုံခြင်းဟူသောရသ။,
သမ္ပတ္တိရဟိတ (တိ),[ သမ္ပတ္တိ + ရဟိတ ],ပြည့်စုံခြင်း-စည်းစိမ်ချမ်းသာ-မှကင်းသော။,
သမ္ပတ္တိလာဘ (ပု),[ သမ္ပတ္တိ + လာဘ ],စည်းစိမ်ချမ်းသာကို ရခြင်း။,
သမ္ပတ္တိဝဍ္ဎန (န),[ သမ္ပတ္တိ + ဝဍ္ဎန ],စည်းစိမ်ချမ်းသာ၏ တိုးပွားခြင်း။,
သမ္ပတ္တိဝိပတ္တိဇာနန (န),[ သမ္ပတ္တိ + ဝိပတ္တိ + ဇာနန ],"ပြည့်စုံခြင်း, ပျက်စီးခြင်းတို့ကိုသိခြင်း။",
သမ္ပတ္တိဝိပတ္တိမုခ (န),[ သမ္ပတ္တိဝိပတ္တိ + မုခ ],ပြည့်စုံခြင်းပျက်စီး (မပြည့်စုံ) ခြင်းဟူသော-အဦး-အစ-ပဓာန။ ,
သမ္ပတ္တိဝိဗန္ဓ (ပု),[ သမ္ပတ္တိ + ဝိဗန္ဓ ],ပြည့်စုံခြင်း-စည်းစိမ်ချမ်းသာ-ကို တားဆီးနှောက်ရှက်ခြင်း။,
သမ္ပတ္တိဝိရဟ (ပု),[ သမ္ပတ္တိ + ဝိရဟ ],"အာရုံငါးပါးတို့၏ ပြည့်စုံခြင်းနှင့် ယှဉ်သောဘဝ၌ ကုသိုလ်ကံ၏ အကျိုးဖြစ်ခြင်း, အလွန်ကြီးကျယ် သောတင့်တယ်မှုရှိခြင်းတို့မှ ကင်းခြင်း။",
သမ္ပတ္တိဝိသယ (တိ),[ သမ္ပတ္တိ + ဝိသယ ],(၁) ပြည့်စုံခြင်းလျှင် အရာရှိသော။ (ပု) (၂) ပြည့်စုံခြင်း-စည်းစိမ်ချမ်းသာ-ဟူသောအာရုံ။,
သမ္ပတ္တိဝိသယာဘိနိဝေသ (ပု),[ သမ္ပတ္တိဝိသယ + အဘိနိဝေသ ],ပြည့်စုံခြင်း-စည်းစိမ်ချမ်းသာ-ဟူသောအာရုံကို-နှလုံးသွင်း-မြဲမြံ-စွဲလမ်းခြင်း။,
သမ္ပတ္တိဝိသေသ (ပု),[ သမ္ပတ္တိ + ဝိသေသ ],ပြည့်စုံခြင်း-စည်းစိမ်ချမ်းသာ-အထူး။,
သမ္ပတ္တိသဒိသ (တိ),[ သမ္ပတ္တိ + သဒိသ ],ပြည့်စုံခြင်း-စည်းစိမ်ချမ်းသာ-နှင့်တူသော။,
သမ္ပတ္တိသဒ္ဒ (ပု),[ သမ္ပတ္တိ + သဒ္ဒ ],သမ္ပတ္တိသဒ္ဒါ။,
သမ္ပတ္တိသမုဿယ (ပု),[ သမ္ပတ္တိ + သမုဿယ ],ပြည့်စုံခြင်း-စည်းစိမ်ချမ်းသာ-တို့၏-အပေါင်း-အစု။,
သမ္ပတ္တိသမ္ဘဝ (ပု),[ သမ္ပတ္တိ + သမ္ဘဝ ],ပြည့်စုံခြင်း-စည်းစိမ်ချမ်းသာ-၏ဖြစ်ရာ၊ ကံ။ အောက်ပုဒ်ကြည့်။,
သမ္ပတ္တိသမ္ဘဝလောက (ပု),[ သမ္ပတ္တိသမ္ဘဝ + လောက ],ပြည့်စုံခြင်း-စည်းစိမ်ချမ်းသာ-၏-ဖြစ်ရာ-ဖြစ်ကြောင်း-ကံဟူသော လောက၊ သုဂတူပဂကံ၊ ကုသိုလ်ကံ။,
သမ္ပတ္တိသိရိဝိလာသ (ပု),[ သမ္ပတ္တိ + သိရီ + ဝိလာသ  ],"စည်းစိမ်, အသရေ၏ တင့်တယ်ခြင်း။",
သမ္ပတ္တိဟတ္ထ (ပု),[ သမ္ပတ္တိ + ဟတ္ထ ],"စည်းစိမ်, ချမ်းသာဟူသောလက်။",
သမ္ပတ္တိဟရဏ (န),[ သမ္ပတ္တိ + ဟရဏ ],"စည်းစိမ်, ချမ်းသာကို ဆောင်ယူခြင်း။",
သမ္ပတ္တိဟေတု (ပု),[ သမ္ပတ္တိ + ဟေတု ],ပြည့်စုံခြင်း-စည်းစိမ်ချမ်းသာ-၏အကြောင်း။,
သမ္ပတ္တုံ (ဗျ),[ သံ + ပ + အပ (အာပ) + တုံ။ သံ + ပဒ + တုံ ],ရောက်-ရ-ခြင်းငှာ။,
သမ္ပတ္တုကာမ (တိ),[ သမ္ပတ္တုံ + ကမု + ဏ ],ရောက်ခြင်းငှါ အလိုရှိ-ရောက်-လို-သော၊ သူ။,
သမ္ပတ္တူပဂ (တိ),[ သမ္ပတ္တိ + ဥပ + ဂမု + ဏေ + ကွိ ],ပြည့်စုံခြင်း-စည်းစိမ်ချမ်းသာ-သို့ကပ်ရောက်စေ-ရွက်ဆောင်-တတ်သော၊ ကံ။,
သမ္ပတ္တနာ (တိ),[ သံ + ပတ္တ (သံ + ပ + အတ္ထ) + ယု + အာ။ နီတိ၊ ဓာတု။ ၃၁၁။ (ထီ၊ န) သံပြာင်္ထန-သံ။ ],လွန်စွာ-အလွန်-တောင့်တခြင်း(လောဘ)။,
သမ္ပတ္တိက (တိ),[ သံ + ပတ္တ (သံ + ပ + အတ္ထ + တ) သမ္ပြာထိင်္တ-သံ။ ],အလိုရှိ-တောင့်တ-အပ်သော။,
သမ္ပတွာ (ကြိ၊ ဝိ) ,[ သံ + ပ + အပ (အာပ) + တွာ။ သံ + ပဒ + တွာ ],(၁) ရ-သိ-၍။ (နီတိ၊ ဓာတု။ ၂၀၃-ကြည့်)။ (၂) (မျက်စိဖြင့်) ရောက်၍ (မြင့်၍)။ (၃) ရောက်သညိရှိ- ရောက်လတ်-သော်။,
သမ္ပဒတိ (ကြိ),[ သံ + ပဒ + အ + တိ။ သမ္ပဒျတေ-သံ။ သံပဇ္ဇဣ-ပြာ။ ],(၁) (ခြေ-ခြေထောက်-ဖြင့်) သွား၏။ (၂) သိ၏။ ,
သမ္ပဒန္တိ (ကြိ),[ သံ + ပဒ + အ +  အန္တိ ],(ခြေ-ခြေထောက်-ဖြင့်) သွားကုန်၏။ သမ္ပဒတိ (၁) ကြည့်။,
သမ္ပဒဿယတိ=သမ္ပဒဿေတိ (ကာ၊ ကြိ),[ သံ + ပ + ဒိသ + ဏယ (ဏေ) + တိ ],မြင်စေ-ကြည့်ရှုစေ-ပြ-၏။,
သမ္ပဒဿယိ (ကာ၊ ကြိ),[ သံ + ပ + ဒိသ + ဏယ + ဤ။ ],မြင်စေ-ကြည့်ရှုစေ-ပြ-ပြီ။ သမ္ပဒဿယတိ-ကြည့်။,
သမ္ပဒီယတိ (ကာ၊ ကမ္မ၊ ကြိ),[ သံ + ပဒ + ဏေ + ယ + တေ ],သိစေအပ်၏။,
သမ္ပဒါ၁ (ထီ),[ သံ + ပဒ + အ။ ရူ။ ၅၉၉။ နီတိ၊ သုတ္တ။ ၁၁၄၀။ ဓာန်၊ ဋီ။ ၃၈၅။ နိရုတ္တိ။၅၅၆။ သမ္ပဒ်-သံ။ သံပယာ-ပြာ၊ အဒ္ဓမာဂဓီ။ ],(၁) ဥစ္စာ၏-လွန်ကဲ-လွန်မြတ်-ခြင်း။ (၂) သီလရှိခြင်းအစရှိသောဂုဏ်။ (၃) ပြည့်စုံ-မချို့တဲ့-ခြင်း။ (၄) ပြီး-ပြီးစီး-ခြင်း။ (၅) ဖြစ်ခြင်း။ (၆) ဂုဏ်တို့၏ပြည့်စုံခြင်းသို့ရောက်ကြောင်းဖြစ်သောသူ။ (၇) သမ္ပ ဒါသုတ် ၆-သုတ်။ (၈) ပြည့်စုံသော။,
သမ္ပဒါ၂ (ထီ),[ သမ္ပဒါ + ဥပါယ (သီ၊ ဋီ၊ သစ်၊ ၁။ ၂၉၅-ကြည့်။ ) ],(ပါရမီတို့ကို) ပြည့်စုံ-ပြီး-ပြီးစီး-စေခြင်း၌အကြောင်း။,
သမ္ပဒါဋ္ဌ (တိ),[ သမ္ပဒါ + အတ္ထ။ နီတိ၊ သုတ္တ။ ၁၀၇။ ],"ပြည့်စုံခြင်းအနက်, သဘောရှိသော။",
သမ္ပဒါတိ (ကြိ),[ သံ + ပ + ဒါ + အ + တိ ],သမ္ပဒါသိ-ကြည့်။,
သမ္ပဒါဒွယ (န),[ သမ္ပဒါ + ဒွယ ],သမ္ပဒါ ၂-ပါးတို့၏အပေါင်း။,
သမ္ပဒါန (န),[ သံ + ပ + ဒါ + ယု။ သမ္ပာ ပဒီယ တေ အဿာတိ သမ္ပဒါနံ။ ရူ။ ၃၀၂။ နိရု တ္တိ။ ၃၀၉။ သမ္မာ ပကာရေန ဒဒါတိ အဿာတိ သမ္ပ ဒါနံ။ ရူ။ ၅၉၇။ သမ္ပာ ပဒီယတိ ဧတဿာ (အဿာ) တိ သမ္ပဒါနံ။ ရူ။ ဋီ။ ၃၉။ ၁၂၅။ နိရုတ္တိ။ ၅၄၃။ သမ္ပာ ပ ကာရေန အဿ ဒဒါတီတိ သမ္ပဒါနံ။ နီတိ၊ သုတ္တ။ ၅၅၃။ သမ္ပြဒါန-သံ။ သံပဒါဏ။ သံမယာဏ-ပြာ။ အဒ္ဓ မာဂဓီ။],(၁) (ပိဋကကို) သင်ယူတတ်သောသူ။ (၂) ပေးကမ်း-ချီးမြှင့်-လှူဒါန်း-ခြင်း။ (၃) သမ္ပဒါန် အနက် သမ္ပဒါန ကာရက။ (၄) သမ္ပဒါန်အနက်၊ သမ္ပဒါနသာဓန။ (၅) ပြည့်စုံခြင်း။ (မအူ၊ သျ) ပြည်စုံစေခြင်း (ရွှေဥမင်၊ သျ)။ (တိ) (၆) ပြည့်စုံသော။,
သမ္ပဒါနကိတ္တန (န),[ သမ္ပဒါန + ကိတ္တန ],သမ္ပဒါန်အနက်-သမ္ပဒါနကာရက-ကို ပြောကြားခြင်း။,
သမ္ပဒါနတ္ထ (ပု),[ သမ္ပဒါန + အတ္ထ ],သမ္ပဒါန်ဟူသောအနက်၊ သမ္ပဒါနကာရက။ ,
သမ္ပဒါနတ္ထသမ္ဘဝ (ပု),[ သမ္ပဒါနတ္ထ + သမ္ဘဝ ],သမ္ပဒါန်အနက်၏ ဖြစ်သင့်ခြင်း။,
သမ္ပဒါနနိဒ္ဒေသ (ပု),[ သမ္ပဒါန + နိဒ္ဒေသ ],သမ္ပဒါန်အနက်ကို ညွှန်ပြကြောင်းဖြစ်-သမ္ပဒါနဝိဘတ်ဖြင့် ညွှန်ပြအပ်သော၊ မေ-ဟူသောသဒ္ဒါ။,
သမ္ပဒါနပညတ္တိ (တိ),[ သမ္ပဒါန + ပညတ္တိ ],သမ္ပဒါန်ဟူသော-အမည်-ပညတ်။,
သမ္ပဒါနဗဟုဝစန (န),[ သမ္ပဒါန + ဗဟုဝစန ],သမ္ပဒါန်-စတုတ္ထီ-ဖြစ်သော ဗဟုဝုစ်။,
သမ္ပဒါနဝစန (တိ),[ သမ္ပဒါန + ဝစန ],"(၁) သမ္ပဒါန်-စတုတ္ထီ-ဝိဘတ်ရှိသော၊ ပုဒ်, သဒ္ဒါ။ (န) (၂) သမ္ပဒါန်ဝိဘတ်၊ စတုတ္ထီဝိဘတ်။",
သမ္ပဒါနဝစနပတ္တိ (ထီ),[ သမ္ပဒါနဝစန + ပတ္တိ ],သမ္ပဒါန်-စတုတ္ထီ-ဝိဘတ်သို့ရောက်ခြင်း။,
သမ္ပဒါယ (ပု),[ သံ + ပဒ + အာယ။နီတိ၊ ဓာတု။ ၂၂၇။ သံ + ပ + ဒါ + ဏ။ ကစ္စည်း။ ၅၉၃။ ရူ။ ၅၆၄။ နီတိ၊ သုတ္တ။ ၁၁၉၇။ နိရုတ္တိ။ ၇၈၅။ ကပ္ပဒ္ဒုမ။ သမ္ပြဒါယ-သံ။ သံပဒါယ-ပြာ၊ အဒ္ဓမာဂဓီ။ ],(တရားတော်ကို) သိစေ-ဟောကြား-တတ်သော၊ သူ။,
သမ္ပဒါရိတု (ပု),[ သံ  + ပ + ဒရ + ဏေ + တု ],(ကိလေသာတို့ကို) ဖောက်ခွဲ-ဖျပ်ဆီး-စေတတ်သော၊ (ဘုရား)။,
သမ္ပဒါလတိ (ကြိ),[ သံ + ပ + ဒလ + ဏေ + တိ။ ဏေ-ပစ္စည်းကျေ။ သံ + ပ + ဒလ + အ + တိ။ အ-ကို ဒီဃ-ပြု။ သမ္ပြဒါလယတိ- သက္ကတပိဋက။ ],(၁) (ရင်) ကွဲ၏။ (၂) ကောင်းစွာ-အကြွင်းမဲ့-ထိုးဖောက်-ဖောက်ခွဲ-ဖျက်ဆီး-စွန့်ပယ်-၏။ (၃) ကောင်းစွာ- အပြားအားဖြင့်-ဖောက်ခွဲ-ဖျက်ဆီး-၏။ (၄) အမျှင်အမျှင်ပြု၏။,
သမ္ပဒါလယိတွာ (ကြိ၊ ဝိ),[ သံ + ပ + ဒလ + ဏယ + တွာ ],အမျှင်အမျှင်ပြု၍။ သမ္ပဒါလတိ (၄) ကြည့်။,
သမ္ပဒါလေတွာ (ကြိ၊ ဝိ) ,[ သံ + ပ + ဒလ + ဏေ + တွာ။ သံ + ပ + ဒလ + အ + တွာ ],ကောင်းစွာဖျက်ဆီး၍။,
သမ္ပဒါလယိတု (ပု),[ သံ + ပ + ဒလ + ဏယ + တု ],ကောင်းစွာ-အကြွင်းမဲ့-ထိုးဖောက်-ဖောက်ခွဲ-ဖျက်ဆီး-စွန့်ပယ်-နိုင်သော၊ သူ။,
သမ္ပဒါလိတ (တိ),[ သံ + ပ + ဒလ + ဏေ + တ ],ပြင်းစွာ-ခွဲ-ထု-အပ်သော။,
သမ္ပဒါလေန္တ (တိ),[ သံ + ပ + ဒလ + ဏေ + အ + အန္တ ],ကောင်းစွာ-ဖောက်ခွဲ-ဖျက်ဆီး-သော၊ သူ။,
သမ္ပဒါလေယျ (ကြိ),[ သံ + ပ + ဒလ + ဏေ + ဧယျ။ သံ + ပ + ဒလ + အ + ဧယျ ],ကောင်းစွာ-အကြွင်းမဲ့-ထိုးဖောက်-ဖောက်ခွဲ-ဖျက်ဆီး-စွန့်ပယ်-ရာ၏။ သမ္ပဒါလတိ (၃) ကြည့်။,
သမ္ပဒါလေဿာမိ (ကြိ),[ သံ + ပ + ဒလ + ဏေ + ဿာမိ။ သံ + ပ + ဒလ + ဿာမိ ],(ငါ) ကောင်းစွာ-အပြားအားဖြင့်-ဖောက်ခွဲ-ဖျက်ဆီး-အံ့။ သမ္ပဒါလတိ (၃) ကြည့်။,
သမ္ပဒါသိ (ကြိ),[ သံ + ပ + ဒါ + ဤ။ ဤ-ကို ရဿပြု။ သ-အက္ခရာလာ။ ],ပေးပြီ။,
သမ္ပဒိတ္တ (တိ),[ သံ + ပ + ဒီပ + တ။ သမ္ပြဒီပ္တ-သံ။ ],ပြင်းစွာလောင်အပ်သော။,
သမ္ပဒီယတိ၁ (ကမ္ပ၊ ကြိ),[ သံ + ပဒ + ဏေ + ယ + တေ ],သင်-သင်ယူ-အပ်၏။ (ပါရာ၊ ကဏ္ဌိ၊ သစ်၊ ၁။ ၁၅၅-ကြည့်)။ ],
သမ္ပဒီယတိ၂ (ကမ္ပ၊ ကာ၊ ကြိ),[ သံ + ပဒ + ဏေ + ယ + တေ ],သိစေအပ်၏။,
သမ္ပဒုဋ္ဌ (တိ),[ သံ + ပ + ဒုသ + တ။သံမ္ပြဒုၑ္ဋ-သံ။ ],ဖောက်ပြန်ပျက်စီး-ပြစ်မှား-သော။,
သမ္ပဒုဿတိ (ကြိ),[ သံ + ပ + ဒုသ + ယ + တိ။ နီတိ၊ ဓာတု။ ၂၃၉။ သံမ္ပြဒုၑျတိ-သံ။ ],ဖောက်ပြန်ပျက်စီး-ပြစ်မှား-၏။,
သမ္ပဒုဿထ (ကြိ),[ သံ + ပ + ဒုသ + ယ + ထ ],ဖောက်ပြန်ပျက်စီး-ပြစ်မှား-ကုန်၏။ သမ္ပဒုဿတိ-ကြည့်။,
သမ္ပဒုဿန (န),[ သံ + ပ + ဒုသ + ယု။ သံမ္ပြဒုၑဏ-သံ။ ],ထက်ဝန်းကျင် (အလုံးစုံသောအဖို့) အားဖြင့်-ပြစ်မှား-ဖျက်စီး-ခြင်း။ သမ္ပဒေါသ (၁) ကြည့်။,
သမ္ပဒုဿမ (ကြိ),[ သံ + ပ + ဒုသ + ယ + မ ],(ငါတို့) ဖောက်ပြန်ပျက်စီးခြင်း-ပြစ်မှား-ကုန်၏။,
သမ္ပဒုဿိတွာ (ကာ၊ ကြိ၊ ဝိ),[ သံ + ပ + ဒုသ + ဏယ + တွာ ],ဖောက်ပြန်ပျက်စီး-ပြစ်မှား၍။ သမ္ပဒုဿတိ-ကြည့်။,
သမ္ပဒေါသ (ပု),[ သံ + ပ + ဒုသ + ဏ ],(၁) ထက်ဝန်းကျင် (အလုံးစုံသောအဖို့) အားဖြင့်-ပြစ်မှား-ဖျက်စီး-ခြင်း (ဒေါသ)။ (၂) ပြစ်မှား-ဖျက်ဆီး -ခြင်း (ဒေါသ)။,
သမ္ပဒ္ဒယိ (ကြိ),[ သံ + ပ + ဒယ + ဤ။ သမ္ပဒ္ဒဝီ=သမ္ပဒ္ဒယီ။ (ဒယ) ဒဝ-ဓာတ်။ ပါကတ။ ဒယဒါနဂတိဟိံသာဒါနရက္ခာသု။ နီတိ၊ ဓာတု။ ၁၄၂။ ],သွားပြီ။,
သမ္ပဒ္ဒဝီ (ကြိ),[ သံ + ပ + ဒု + ဤ။ ဒု ဂတိယံ။ နီတိ၊ ဓာတု။ ၈၂။ သမ္ပြဒြဝတိ-သံ။ ],သွား-ပြေးသွား-ပြီ။,
သမ္ပဒ္ဒုတ (တိ),[ သံ + ပ + ဒု + တ။ဒု ဂတိယံ။ နီတိ၊ ဓာတု။ ၈၂။ သမ္ပြဒြုတ-သံ။ ],သွား-ပြေးသွား-ပြီးသော။,
သမ္ပဓာရဏ (န),[ သံ + ပ + ဓရ + ဏေ + ယု။ သမ္ပြဓာရဏ-သံ။ ],စုံစမ်း-မေးမြန်း-ခြင်း။,
သမ္ပဓူပါယတိ (ကြိ),[ သမ္ပဓူပါယ (နာမဓာတု) + တိ။ မောဂ်၊ ၅။ ၁၀။ နိရုတ္တိ။ ၇၀၈။ သံ + ပ + ဓူပ + အာယ + တိ။ သိဒ္ဓန္တကောမုဒီ၊ ၃။ ၁၊ ၂၈။ ဘူဝါဒိ။ ],ထက်ဝန်းကျင်မှ ပြင်းထန်စွာ အခိုးကို-ပြု-လွှတ်-၏။,
