သိနိယှန (န) ,[  သိနဟ + ယ + ယု။  သိနိယှတိ-မှ။ သိနေဟန -နှင့်တွဲစပ်ကြည့်။ သ္နေဟန - သံ။  ]   ,(၁) ချစ်ခင် - နှစ်သက်-မြတ်နိုး-ခြင်း။ (၂) စွတ်စို-စေးကပ်-စိုစေးစေ-ခြင်း။ ,
သိနိယှနာကာရ (ပု) ,[ သိနိယှန + အာကာရ      ] ,ချစ်ခင်-နှစ်သက်-မြတ်နိုး-ခြင်း အခြင်းအရာ။,
သိနိသူရ (ပု) ,[  ? သိနိပုရ - လည်းကြည့်။    ] ,(တတိ-ယဩက္ကာကမင်း၏ စတုတ္ထသားဖြစ်သည့်) သိနိသူရမင်းသား။ ,
သိနေရု (ပု) ,[  သိနာ + ဧရု။ သိနာတိ သုစိံ ကရောတီတိ သိနေရု၊ ပဗ္ဗတရာဇာ။ ဏွာဒိ။ ၁၇၈။ သိနာတိ သောစေတိ ဒေဝေတိ သိနေရု၊ ဧရုပစ္စယော။ ဓာန်၊ ဋီ။ ၂၅။ မေရု၊ သုမေရု- သံ၊ ပြာ၊ သက္ကတပိဋက။  ] ,(၁) (ရေပေါ်၌ ယူဇနာ ၈၄၀၀၀၊ ရေအောက်၌ ယူဇနာ ၈၄၀၀၀ ရှိသည့် ကမ္ဘာ့အလယ်ဗဟို၌ရှိသော) မြင်မိုရ်တောင်။ (၂) (မြင့်မိုရ်တောင်ဥပမာထား၍ ဟောအပ်သော)  သိနေရုသုတ် ၂- သုတ်။ ,
သိနေရုဥပ္ပါဋနကဝါတ (ပု),[ သိနေရု + ဥပ္ပါဋနက + ဝါတ ],မြင်းမိုရ်တောင်ကို-ကျွတ်စေတတ်-နုတ်ခြင်းငှါစွမ်းနိုင်-သော လေ။ မြင်းမိုရ်တောင်ကျွတ်အောင် တိုက်ခတ်နိုင်သော လေ။,
သိနေရုဥဗ္ဗာဟနကဝါတ (ပု),[ သိနေရု + ဥဗ္ဗာဟနက + ဝါတ ],သိနေရုဥပ္ပါဋနကဝါတ-ကြည့်။,
သိနေရုကမ္ပနကဝါတ (ပု),[ သိနေရု + ကမ္ပနက + ဝါတ ],မြင့်မိုရ်တောင်ကို တုန်လှုပ်စေနိုင်သော လေ။,
သိနေရုကူဋ (ပု၊ န) ,[ သိနေရု + ကူဋ ],မြင့်မိုရ်တောင်၏အထွတ်၊ မြင့်မိုရ်တောင်ထွတ်။,
သိနေရုဂိရိ (ပု),[ သိနေရု + ဂိရိ ],သိနေရုပဗ္ဗတ-ကြည့်။,
သိနေရုဂိရိမုဒ္ဓ (ပု),[ သိနေရုဂိရိ + မုဒ္ဓ ],မြင့်မိုရ်တောင်ထိပ်။,
သိနေရုပစ္ဆာယာလက္ခဏ (တိ),[ သိနေရု + ပစ္ဆာယာ + လက္ခဏ ],"မြင့်မိုရ်တောင်ရိပ်၏ အမှတ်အသား, လက္ခဏာဖြစ်သော။",
သိနေရုပဗ္ဗတ (ပု),[ သိနေရု + ပဗ္ဗတ ],မြင့်မိုရ်တောင်။,
သိနေရုပဗ္ဗတပါဒ (ပု),[ သိနေရုပဗ္ဗတ + ပါဒ ],မြင့်မိုရ်တောင်ခြေ။,
သိနေရုပဗ္ဗတမတ္ထက (ပု),[ သိနေရုပဗ္ဗတ + မတ္ထက ],မြင့်မိုရ်တောင်-၏အထက်-ထိပ်။,
သိနေရုပဗ္ဗတမုဒ္ဓ (ပု),[ သိနေရုပဗ္ဗတ + မုဒ္ဓ ],သိနေရုဂိရိမုဒ္ဓ-ကြည့်။,
သိနေရုပဗ္ဗတရာဇ (ပု),[ သိနေရုပဗ္ဗတ + ရာဇ ],မြင့်မိုရ်တောင်မင်း။,
သိနေရုပဗ္ဗတသဒိသ (တိ),[ သိနေရုပဗ္ဗတ + သဒိသ ],မြင့်မိုရ်တောင်နှင့်တူသော။,
သိနေရုပဗ္ဗတုတ္တမ (ပု),[ သိနေရုပဗ္ဗတ + ဥတ္တမ ],မြတ်သောမြင့်မိုရ်တောင်၊ မြင့်မိုရ်တောင်မြတ်။,
သိနေရုပမာဏ (န),[ သိနေရု + ပမာဏ ],မြင့်မိုရ်တောင်၏-အတိုင်းအရှည်-ပမာဏ။,
သိနေရုပရိဘဏ္ဍ (ပု),[ သိနေရု + ပရိဘဏ္ဍ ],မြင့်မိုရ်တောင်၏-ခါးပန်း-အာလိန်-အရံအကာ။,
သိနေရုပဿဝိနိဂ္ဂတ (တိ),[ သိနေရု + ပဿ + ဝိနိဂ္ဂတ ],မြင့်မိုရ်တောင်၏နံပါးမှထွက်သော။,
သိနေရုပါဒ (ပု),[ သိနေရု + ပါဒ ],သိနေရုပဗ္ဗတ-ပါဒ-ကြည့်။,
သိနေရုပါဒက (တိ),[သိနေရုပါဒ + က],မြင့်မိုရ်တောင်ခြေ၌ ဖြစ်သော။,
သိနေရုပါဒကမဟာသမုဒ္ဒ (ပု),[ သိနေရုပါဒက + မဟာသမုဒ္ဒ ],မြင့်မိုရ်တောင်ခြေ၌ဖြစ်သောသီဒါမဟာသမုဒ္ဒရာ။,
သိနေရုပါဒမူလ (န),[ သိနေရု + ပါဒမူလ ],မြင့်မိုရ်တောင်ခြေရင်း။,
သိနေရုပါဒသမီပ (န),[ သိနေရုပါဒ + သမီပ ],မြင့်မိုရ်တောင်ခြေ၏-အနီး-အနီးအပါး။,
သိနေရုပါဒါဘိမုခ (တိ),[ သိနေရုပါဒါ + အဘိမုခ ],မြင့်မိုရ်တောင်ခြေသို့ ရှေးရှုသော။,
သိနေရုဘိမုခ (တိ),[ သိနေရု + အဘိမုခ ],မြင့်မိုရ်တောင်သို့ ရှေးရှုသော။,
သိနေရုမဇ္စျ(န) ,[ သိနေရု + မဇ္စျ ],မြင့်မိုရ်တောင်-၏-အလယ်။,
သိနေရုမတ္တ (တိ),[ သိနေရု + မတ္တ ],မြင့်မိုရ်တောင်အတိုင်းအရှည်ရှိသော၊ မြင့်မိုရ်တောင်လောက်ကြီးသော။,
သိနေရုမတ္တက (ပု),[ သိနေရု + မတ္တက ],သိနေရု-ပဗ္ဗတမတ္ထက-ကြည့်။,
သိနေရုသဒိသ (တိ),[ သိနေရု + သဒိသ ],မြင့်မိုရ်တောင်နှင့်တူသော။,
သိနေရုသန္တိက (န),[ သိနေရု + သန္တိက ],သိနေရု-သမီပ-ကြည့်။,
သိနေရုသမ (တိ),[ သိနေရု + သမ ],မြင့်မိုရ်တောင်နှင့်တူမျှသော။,
သိနေရုသမသန္တောသ (တိ),[ သိနေရုသမ + သန္တောသ ],မြင့်မိုရ်တောင်နှင့်တူမျှသည့် ငြိမ်သက်ခြင်းရှိသော၊ မြင်းမိုရ်တောင်ကဲ့သို့ ငြိမ်သက်ခြင်းရှိသော (မြန်)။,
သိနေရုသမီပ (န),[ သိနေရု + သမီပ ],မြင့်မိုရ်တောင်၏-အနီး-အနီးအပါး။,
သိနေရုမုဒ္ဓ (ပု),[ သိနေရု + မုဒ္ဓ ],သိနေရုဂိရိမုဒ္ဓ-ကြည့်။,
သိနေရုမူလက (တိ),[ သိနေရု + မူလ + က ],မြင့်မိုရ်တောင်ခြေရင်း၌ဖြစ်သော။,
သိနေရုမေခလာ (ထီ),[ သိနေရု + မေခလာ ],သိနေရုပရိဘဏ္ဍ-ကြည့်။,
သိနေရုရသ္မိ (ထီ),[ သိနေရု + ရသ္မိ ],မြင့်မိုရ်တောင်-၏-မှထွက်သော-အရောင်။,
သိနေရုဝန (န),[ သိနေရု + ဝန ],မြင့်မိုရ်တောင်၌ပေါက်ရောက်သော တော။,
သိနေရုဝနဝဋံသက (ထီ),[ သိနေရုဝန + ဝဋံသက ],မြင့်မိုရ်တောင်၌ပေါက်ရောက်သော တောတည်းဟူသော ဦးဆောက်ပန်းရှိသော၊ မြင့်မိုရ်တောင် နှင့်မွေ့လျော်ဘွယ်ကောင်းသော တောတည်းဟူသော ဦးဆောက်ပန်းရှိသော (မြန်)။,
သိနေရုဝေမဇ္စျ (န),[ သိနေရု + ဝေမဇ္စျ ],သိနေရု-မဇ္စျ-ကြည့်။,
သိနေရုဝေမဇ္စျကာလ (ပု),[ သိနေရုဝေမဇ္စျ + ကာလ ],မြင့်မိုရ်တောင်-၏-အလယ်သို့ရောက်-သော-ရာ-အခါ။,
သိနေဟ ၁ (ပု),[ သိနိဟ + ဏ။ နီတိ၊ ဓာတု။ ၂၄၁။ ပီတိဝသေန သိနေဟတီတိ သိနေ-ဟော။ နေတ္တိ၊ ဝိ။ ၁၂၄။ သ္နေဟ-သံ။ သဏေဟ၊ သိဏေဟ-ပြာ၊ သိဏေဟ-အဒ္ဓမာဂဓီ။ ],(၁) ချစ်ခင်-နှစ်သက်-မြတ်နိုး-ခြင်း၊ မေတ္တာ။ (၂) ချစ်ကြိုက်-စွဲလမ်း-စွဲမက်-တွယ်တာ-ခြင်း၊ တဏှာ။ (၃) ချစ်ကြိုက်-စွဲလမ်း-စွဲမက်-တွယ်တာ-တတ်သော လောဘတရား။ (၄) နှစ်သက်တတ်သော၊ နှစ်သက်ခြင်း၊ ပီတိ။ (၅) တဏှာနှင့်ဒိဌိတည်းဟူသောအဆီအစေး။ (၆) အကြောင်းတရား။ (၇) ဆီ၊ အဆီ။ (၈) အရည်၊ သစ်ရည်။ မြေဆီ၊ ဩဇာဓာတ်။,
သိနေဟ၂ (တိ),[သိနေဟ + ဏ ],ချစ်ခင်ခြင်းမေတ္တာ-ချစ်ကြိုက်ခြင်းတဏှာ-ရှိသော။,
သိနေဟက (တိ), [ သိနိဟ + ဏွု။ သ္နေဟက-သံ။ ],ချစ်ခင်မြတ်နိုးတတ်သော၊ သူ။ (ပု) အဆွေခင်ပွန်း၊ မိတ်ဆွေ။,
သီနေဟကရဏ (န),[ သိနေဟ + ကရဏ။ ကရဏ-အနက်မရှိ။ ],ချစ်ကြိုက်-စွဲမက်-တွယ်တာ-ခြင်း၊ တဏှာ။ သိနေဟန (၂) ကြည့်။,
သိနေဟဂတ (တိ),[ သိနေဟ  + ဂတ  ],(၁) စေးကပ်-စိုစွတ်-ခြင်း။ (အစေး၏သဘော။ ဂတသဒ္ဒါ တဗ္ဘော)။ (၂) စေးကပ်-စိုစွတ်-ခြင်း-အစေး၏- သဘောသို့ရောက်သော။,
သိနေဟဂုဏ (ပု),[ သိနေဟ + ဂုဏ ],ချစ်ခင်-နှစ်သက်-မြတ်နိုး-ခြင်း မေတ္တာ၏ဂုဏ်ကျေးဇူး။,
သိနေဟဂုဏယုတ္တ (တိ),[ သိနေဟဂုဏ + ယုတ္တ ],ချစ်ခင်-နှစ်သက်-မြတ်နိုး-ခြင်း ဂုဏ်ကျေးဇူးနှင့်ယှဉ်သော။,
သိနေဟတိ (ကြိ),[ သိနိဟ + အ + တိ။ ဓာတ်ကျမ်းတို့၌ ဘူဝါဒိရုပ်မရှိ၊ ဒိဝါဒိ-ရုပ်သာရှိသည်။ သိဏိ ဇ္စျဣ-ပြာ၊ သ္နေဟတိ-ဝီလျံ။ ],(၁) ချစ်ခင်-နှစ်သက်-မြတ်နိုး-၏။ (၂) စေးကပ်-စိုစွတ်-၏။,
သိနေဟန္တ (တိ),[ သိနိဟ + အန္တ ],စေးကပ်-စိုစွတ်-သော။,
သိနဟဒေါသ (ပု),[ သိနေဟ + ဒေါသ ],(၁) ချစ်ခင်-နှစ်သက်-မြတ်နိုး-ခြင်းဟူသောအပြစ်ဒေါသ။ (၂) ချစ်ကြိုက်-စွဲလမ်း-စွဲမက်-တွယ်တာ-ခြင်း ဟူသောအပြစ်ဒေါသ။ (ဌ) ချစ်ခြင်းတဏှာနှင့် အမျက်ဒေါသ (ပါ)။,
သိနေဟဒေါသာနုပတိတ (တိ),[ သိနေဟဒေါသ + အနုပတိတ ],ချစ်ခင်-နှစ်သက်-မြတ်နိုးခြင်း၌ အစဉ်ကျရောက်သော။,
သိနေဟန (န),[ သိနိဟ + ယု။သိနိယှတိ-မှ။ သ္နေဟန-သံ။ ],(၁) ချစ်ခင်-နှစ်သက်-မြတ်နိုး-ခြင်း၊ မေတ္တာ။ (၂) ချစ်ကြိုက်-စွဲမက်-တွယ်တာ-ခြင်း၊ တဏှာ။ (၃) စေးကပ်-ချောမော-ပြေပြစ်စေ-ခြင်း။ (၄) စွတ်စိုစေခြင်း။ (၅) ဆီနှူး-ဆီလူး-ခြင်း (ပျော့ပျောင်းစေခြင်း။ ပြန်)။,
သိနေဟနကိစ္စ (ပု),[ သိနေဟန + ကိစ္စ ],စိုစွတ်စေခြင်း-အမှု-ကိစ္စ။ သိနေဟန (၄) ကြည့်။,
သိနေဟနဋ္ဌ (ပု),[ သိနေဟန + အတ္ထ။  တ္ထ-ကို ဋ္ဌ-ပြု။ နီတိ၊ သုတ္တ။ ၁၀၇။ ],"(၁) စေးကပ်-ချောမော-ပြေပြစ်-စေခြင်းအနက်, သဘော။ (၂) စိုစွတ်စေခြင်း အနက်, သဘော။",
သိနေဟနီယ (တိ),[ သိနေဟ + အနီယ။ နိယှတိ-မှ၊ သ္နေဟနီယ-သံ။ ],နူးညံ-ပျော့ပြောင်း-စေအပ်-ဘွယ်ရာ-ဖြစ်သော။ (ချစ်နှစ်သက်-စွဲမက်-ဘွယ်ဖြစ်သော။),
သိနေဟပရိယာယ (ပု),[ သိနေဟ + ပရိယာယ ],ချစ်ခင်-မြတ်နိုး-စွဲမက်-တွယ်တာ-ကြည်လင်-ကြည်ညို-ခြင်း၏-အကြောင်း-ပရိယာယ်။,
သိနေဟပါန (န) ,[ သိနေဟ + ပါန ],ဆီကို-သောက်-သုံးဆောင်-(စိုစိုပြည်ပြည့်ဖြစ်) စေ-ခြင်း။,
သိနေဟပ္ပဟာန (န),[ သိနေဟ + ပဟာန ],ချစ်ခင်-မြတ်နိုး-စွဲမက်-တွယ်တာ-ကြည်လင်-ကြည်ညို-ခြင်းကို ပယ်ခွါခြင်း။,
သိနေဟဗဒ္ဓဟဒယ (တိ),[ သိနေဟ + ဗဒ္ဓ + ဟဒယ ],ချစ်ခင်-မြတ်နိုး-တွယ်တာ-ခြင်းဖြင့်-နှောင်-ဖွဲ့အပ်သော နှလုံးရှိသော၊ သူ။,
သိနေဟဗဒ္ဓန (န) ,[ သိနေဟ + ဗဒ္ဓန ],ချစ်ခင်-မြတ်နိုး-စွဲမက်-တွယ်တာ-ခြင်းဟူသော-အနှောင်-အဖွဲ့။,
သိနေဟဗဟုမာနသန္တဝ (တိ),[ သိနေဟ + ဗဟုမာန + သန္ထဝ  ],ချစ်ခြင်း-များစွာမြတ်နိုးခြင်း-အတူတကွ-ပေါင်းသင်း-ဆက်ဆံ-ခြင်း-ရှိသော၊ သူ။,
သိနေဟဗဟုမာနာဒိဂုဏသမ္ပတ္ထိ (ထီ),[ သိနေဟ + ဗဟုမာနာဒိ + ဂုဏသမ္ပတ္ထိ  ],ချစ်ခြင်း များစွာမြတ်နိုးခြင်း အစရှိသော ကျေးဇူး၏ ပြည့်စုံခြင်း။,
သိနေဟဗိန္ဒုဝိသဋ (ပု),[ သိနေဟဗိန္ဒု + ဝိသဋ ],အစေးအပေါက်ပြန့်သည်၊ ပြန့်သော အစေးအပေါက်။,
သိနေဟဘာရိက (န) ,[ သိနေဟ + ဘာရိက ],ချစ်မြတ်နိုးခြင်းကြောင့် ဝန်လေးသော (နှလုံး)။,
သိနေဟယောဂ (ပု),[ သိနေဟ + ယောဂ ],ချစ်ခြင်း (မိတ်ဆွေကိစ္စ) ၌ ယှဉ်ခြင်း။,
သိနေဟရသဝိပ္ဖါရသံသူစက (တိ),[ သိနေဟရသ + ဝိပ္ဖါရသံသူစက ],ချစ်သောအခြင်းအရာကို ပြန့်နှံ့သဖြင့် ကောင်းစွာပြတတ်သော။,
သိနေဟလက္ခဏ (တိ),[ သိနေဟ + လက္ခဏ ],ချစ်ခင်-မြတ်နိုး-ခြင်း-လက္ခဏာနှင့်-ယှဉ်-ရှိ-သော၊ (မေတ္တာ)။,
သိနေဟလေပ (ပု),[ သိနေဟ + လေပ ],(လက်ဖြင့်) အစေးလိမ်းကျံခြင်း။,
သိနေဟဝတ္ထု (န),[ သိနေဟ + ဝတ္ထု ],ချစ်ခင်-နှစ်သက်-မြတ်နိုး-ဘွယ်ရာတတ္ထု။,
သိနေဟဝန္တု (တိ) ,[ သိနေဟ + ဝန္တု။ ထီ-၌ သိနေဟဝတီ။ ],(၁) အဆီအစေးပါ-အဆီဩဇာ-ရှိသော။ (၂) ချစ်ခင်-နှစ်သက်-မြတ်နိုး-ခြင်းမေတ္တာရှိသော။ (၃) အကြောင်းတ ရားရှိသော။,
သိနေဟဝဠဉ္ဇ (ပု),[ သိနေဟ + ဝဠဉ္စ ],ချစ်ကြိုက်-စွဲလမ်း-စွဲမက်-တွယ်တာ-ခြင်းဖြင့်-သုံးဆောင်-သုံးစွဲ-ခြင်း။,
သိနေဟဝိက္ခေပ (ပု),[ သိနေဟ + ဝိက္ခေပ ],ချစ်ခင်-နှစ်သက်-မြတ်နိုး-ခြင်းကြောင့် စိတ်ပျံ့လွင့်ခြင်း။,
သိနေဟဝိရဟ (ပု),[ သိနေဟ + ဝိရဟ ],ချစ်ခင်-နှစ်သက်-မြတ်နိုး-ခြင်းမှကင်းခြင်း။,
သိနေဟသင်္ခါ (ထီ),[ သိနေဟ + သင်္ခါ ],အဆီအစေးဟူသော- ရေတွက်ခြင်း၊ အရေအတွက်။,
သိနေဟသန္တဝါဘာဝ (ပု),[ သိနေဟ + သန္တဝ + အဘာဝ ],ချစ်ခင်-နှစ်သက်-မြတ်နိုးခြင်း-ဟူသော မိတ်ဖွဲ့-နှီးနှော-စပ်ယှက်-ပေါင်းဖေါ်-ယဉ်ပါး-ခြင်း၏မဖြစ်ခြင်း။,
သိနေဟသဘာဝ (တိ),[ သိနေဟ + သဘာဝ ],ချစ်ခင်-နှစ်သက်-မြတ်နိုး-ခြင်းသဘောရှိသော။,
သိနေဟသမ္ပယုတ္တ (တိ),[ သိနေဟ + သမ္ပယုတ္တ ],ချစ်ခင်-နှစ်သက်-မြတ်နိုး-ခြင်းနှင့်ယှဉ်သော။,
သိနေဟသမ္ဘဝ (ပု),[ သိနေဟ + သမ္ဘဝ ],တဏှာဟူသောချစ်ခြင်း-တဏှာဖြင့်ချစ်ခြင်း-၏ဖြစ်ခြင်း။,
သိနေဟသောကဝိရဟိတ (တိ),[ သိနေဟ + သောက + ဝိရဟိတ ],ချစ်ခြင်း-စိုးရိမ်ခြင်း-ချစ်ခြင်းကြောင့်ဖြစ်သောစိုးရိမ်ခြင်း-မှကင်းသော။,
သိနေဟာဘာဝ (ပု),[ သိနေဟ + အဘာဝ ],ချစ်ခင်-နှစ်သက်-မြတ်နိုး-ခြင်း၏ မရှိခြင်း။,
သိနေဟာသမ္ဘဝ (ပု),[ သိနေဟ + အသမ္ဘဝ။ သိနေဟသမ္ဘဝ- ဖြစ်သင့်သည်။ သိနေဟ-သမ္ဘဝ-ပုဒ် ကျမ်းညွှန်း -ကြည့်။ ],တဏှာဟူသောချစ်ခြင်း-တဏှာဖြင့်ချစ်ခြင်း-၏မဖြစ်ခြင်း။,
သိနေဟိတ (တိ),[ သိနေဟ + တ။ သိနေဟ + ဣတ။ တာရကိတ-ပုဒ်ကဲ့သို့  မောဂ်၊ ၄။ ၄၅-သုတ်ဖြင့် ဣတ-ပစ္စည်းသက်။ သ္နေဟိတ-သံ။ ],"(၁) ချစ်ခင်ခြင်းရှိ-ချစ်ခင်အပ်-မေတ္တာအစေးဖြင့်လူးအပ်သော။  (၂) နှစ်သက်အပ်-ပြေပြစ်ချောမွေ့-သော။ (၃) ဖြစ်သောတဏှာ,ဒိဋ္ဌိအဆီ အစေးပါရှိသော။ (၄) ဆီနှူး-တဏှာအစေးဖြင့် လိမ်းကြံ-အပ်သော။ ",
သိနေဟုပ္ပတ္တိ (ထီ),[ သိနေဟ + ဥပ္ပတ္တိ ],(၁) ချစ်ခင်-နှစ်သက်-မြတ်နိုး-ခြင်း၏ဖြစ်ခြင်း။ (၂) ချစ်ကြိုက်-စွဲလမ်း-စွဲမက်-တွယ်တာ-ခြင်း၏ဖြစ်ခြင်း။,
သိနေဟုပ္ပတ္တိနိဝါရဏ (န),[ သိနေဟုပ္ပတ္တိ + နိဝါရဏ ],ချစ်ခင်-စွဲလမ်း-စွဲမက်-တွယ်တာ-ခြင်း၏ ဖြစ်ခြင်းကို တားမြစ်ခြင်း။,
သိနေဟုပ္ပါဒန (န),[ သိနေဟ + ဥပ္ပါဒန ],ချစ်ခင်-နှစ်သက်-မြတ်နိုး-ခြင်းကို ဖြစ်စေခြင်း။,
သိနေဟုပ္ပါဒနလေသ (ပု),[ သိနေဟုပ္ပါဒန + လေသ ],"ချစ်ခင်-နှစ်သက်-မြတ်နိုး-ခြင်းကိုဖြစ်စေခြင်း၏ အရိပ်, အမြွက်။",
သိနေဟေတိ ၁ (ကြိ),[ သိနေဟ + ဏေ + တိ။ နီတိ၊ ဓာတု။ ၃၄၉။ ],သိနေဟယတိ-ကြည့်။,
သိနေဟေတိ ၂ (ကာ၊ ကြိ),[ သိနေဟ + ဏေ + တိ။ နီတိ၊ ဓာတု။ ၂၄၁။ သိနိယှတိ-သုဒ္ဓရုပ်။ သ္နေဟယတိ-သံ။ ],(၁) ဆီဖြင့်နူးစေ-ဆီနူး-ဆီလူး-ဆီလိမ်း-၏။ (၂) စွတ်စိုစေ၏။ (၃) နူးညံ့-ပျော့ပျောင်း-စေ၏။,
သိနေဟေထ (ကာ၊ ကြိ),[ သိနိဟ + ဏေ + ထ ],ဆီဖြင့်နူး-ဆီနူး-ဆီလူး-ဆီလိမ်း-စေကုန်လော့။ သိနေဟေတိ (၁) ကြည့်။,
သိနေဟေတွာ (ကာ၊ ကြိ၊ ဝိ),[ သိနိဟ + ဏေ + တွာ ],ဆီဖြင့်နူးစေ-ဆီနူး-ဆီလူး-ဆီလိမ်း-၍။,
သိနောတိ (ကြိ),[ သိ + ဏှ + တိ။ ဏ-ကို န-ပြု။ ဥ-ကို ဩ-ပြု။ နီတိ၊ ဓာတု။ ၂၄၆။ ရူ။ ၅၁၂။ သိနောတိ -သံ။ ],(၁) ဖွဲ့နှောင်-တားမြစ်-၏။ (၂) သွား-ဖြစ်-တတ်၏။,
သိနောန္တိ (ကြိ),[ သိ + ဏှ + အန္တိ။ သိနောတိ-ကြည့်။ ],ဖွဲ့နှောင်-တားမြစ်-ကုန်၏။,
သိန္ဒတိ (ကြိ),[ သိဒိ( သိဒ ) + အ + တိ။ သျန္ဒ + အ + တိ။ သျန္ဒ-မှ ယ-ကို ဣ-သံပသာရဏ-ၐွိန္ဒတေ-သံ။ သံဒဣ-ပြာ၊ အဒ္ဓမာဂဓီ။ ] ,(၁) ချမ်းအေး-ဖြူစင်-၏။ (၂) တင့်တယ်-စံပယ်-၏။,
သိန္ဒိ=သိန္ဒီ (ထီ),"[ သိဒ + ဣ။ သန္ဒ + ဣ။ သိဒ မောစနေ, သ္နေဟနေ စ၊ ဣ။ သန္ဒ သဝနေ ဝါ၊ ဣ၊ ဥပါန္တဿိ စ၊ သိန္ဒိ။ ဓာန်၊ ဋီ။ ၆၀၃။ သိံဒိ=ခဇ္ဇူရိ။ ဒေသသုံး စကားဟု ပါကတ-ဓာန်၌ပြသည်။ ]",စွန်ပလွန်ပု-စွန်ပလွန်ချို-ပင်။ ,
သိန္ဒု (ထီ) ,[ သိ + ဒု။ သိ ဗန္ဓနေ ဒု၊ ဓာန်၊ ဋီ။ ၅၇၄။ သိံဒု-ပြာ။ ],(၁) ကိုယ်ဝန်ကို နှောင်ဖွဲ့ခြင်း။ (၂) ရဇ္ဇု=ကြိုး။ (၃) ရသ္မိ=အရောင်။,
သိန္ဒုဝါရ (ပု) ,"[ သိန္ဒု + ဝါရ။ သိန္ဒု-နှင့်စပ်ကြည့်။ သိန္ဒုံ (သိန္ဓုံ) ဂဇမဒံ ဝါရယတီတိ သိန္ဒုဝါရော။ ကပ္ပဒ္ဒုမ။ ထောမ။ သိန္ဒုံ ဂဗ္ဘဗန္ဓနံ ဝါရေတီတိ သိန္ဒုဝါရော။ ဓာန်၊ ဋီ။ ၅၇၄။ သိန္ဒုဝါရ, သိန္ဒုဝါရ-သံ။ သိံဒုဝါရ-ပြာ၊ အဒ္ဓမာဂဓီ။ ]",ရေအုန္နဲ-ကြောင်ပန်း-ပင်။,
သိန္ဒုဝါရက (ပု) ,[ သိန္ဒုဝါရ + က ],သိန္ဒုဝါရနှင့်အနက်တူ။,
သိန္ဒုဝါရကရုက္ခ (ပု),[ သိန္ဒုဝါရက + ရုက္ခ  ],သိန္ဒုဝါရနှင့်အနက်တူ။ သိန္ဒုဝါရက-ကြည့်။,
သိန္ဒုဝါရပုပ္ဖ (န),[ သိန္ဒုဝါရ + ပုပ္ဖ ],ရေအုန္နဲ-ကြောင်ပန်း-ပင်။,
သိန္ဒုဝါရသန္တရ (ပု),[ သိန္ဒုဝါရ + သန္တရ  ],ရေအုန္နဲ-ကြောင်ပန်း-ပွင့်အခင်း။,
သိန္ဒူရ (ပု၊ န),[ သိဒ + ဦရ။ နိဂ္ဂဟိတ်လာ။ သိန္ဒတိ သိင်္ဂါရဘာဝံ ဂစ္ဆတီတိ သိန္ဒုရော။ သိန္ဒတိ ဝိရောစတီတိ ဝါသိန္ဒုရော။ ကစ္စည်း။ ၆၇၀။ သိဒ သိင်္ဂါရေ၊ သိန္ဒုရော၊ နိဂ္ဂဟိတာဂမော။ ရူ။ ၆၈၀။ (နီတိ၊ သုတ္တ။ ၁၃၀၆)။ သန္ဒ + ဦရ။ သန္ဒ သဝနေ၊ ဦရော၊ အဿိ။ ဓာန်၊ ဋီ။ ၄၉၄။ သျန္ဒ + ဦရ။ ပါဏိနီ၊ ဥဏာဒိ၊ ၁။ ၆၈-သုတ်နှင့် ထောမနိဓိအလို သျန္ဒ-ဓာတ်မှ ယ-ကို  ဣ-သံပသာရဏပြု၍ပြီးသည်။ သန္ဒတေတိသိန္ဒူရံ။ ကပ္ပဒ္ဒုမ။ သိန္ဒူရ-သံ။ သိံဒူရ-ပြာ၊ အဒ္ဓမာဂဓီ။ ],(ပု) (၁) သစ်ပင်အထူး။ (န) (၂) ဆုန်းမှုန့်၊ ဟင်္သပြဒါး။,
သိန္ဓက (ပု),[ သိန္ဓု + အ? ],(အင်္ကုရ၏အစေခံ သိန္ဓုအရပ်၌ဖွားမြင်သည့်) သိန္ဓကမည်သော၊ သူ။,
သိန္ဓန (န) ,[ သိန္ဒူရ-ဖြစ်သင့်၏၊ စီနပိဋ္ဌစုဏ္ဏံ-ပုဒ်ကို ထောက်။ ],သိန္ဒူရ-ကြည့်။,
သိန္ဓနစုဏ္ဏ (န),[ သိန္ဓန + စုဏ္ဏ။  သိန္ဒူရစုဏ္ဏ ? ],ဆန်းမှုန့်၊ ဟင်္သပြဒါး။,
