undefined"E 1 ","ဧ ၁ ","undefined","",""ဧ" အက္ခရာ ၊ "ဧ" သရ ။ လေးဆယ့် တစ်လုံး ( လေးဆယ်သုံးလုံး ) သော အက္ခရာ , ရှစ်လုံး ( ဆယ်လုံး ) သော သရတို့တွင် ခုနစ်လုံးမြောက် ၊ လည်ချောင်း , အာစောက် အရပ်၌ ဖြစ်သော ( ကဏ္ဌတာလုဇ ) ၊ ရှည်သော အသံဖြင့် ရွတ်ဆိုအပ်သော ( ဒီဃ ) ၊ နိဂ္ဂဟိတ် မှ တစ်ပါးသောဗျည်းတို့၏ မှီရာဖြစ်သော ( နိဿယ ) - အက္ခရာ - သရ ။ ကစ္စည်း။"
"Elapātavirahita (ti)","ဧလပါတဝိရဟိတ (တိ)","[ ဧလပါတ + ဝိရဟိတ ]","[ elapāta + virahita ]","(၁) လျှာရည်-တံတွေးရည်-လျောကျ ခြင်းမှကင်းသော၊ တံတွေးရည် လျောကျခြင်း မရှိသော။ (၂) တံတွေးပေါက် -ယိုထွက်-စင်-ခြင်းမှကင်းသော၊ ယိုထွက်-စင်-သော တံတွေးပေါက်မရှိသော။ အထက်ပုဒ်ကြည့်။"
"Elamuka ","ဧလမုက ","undefined","","အောက်ပုဒ်ကြည့်။"
"Elamuka, elamukha, elamuga, elamūka, eḷamukha, eḷamūga (ti)","ဧလမုက၊ ဧလမုခ၊ ဧလမုဂ၊ ဧလမူက ၊ ဧဠမုခ၊ ဧဠမူဂ (တိ)","[ ဧလ (ဧဠ) + မုခ။","[ ela (eḷa) + mukha.","ဧဠနောင် မုခ ကို မူဂ ပြု၊ မူက ပြု၊ နီတိ၊သုတ္တ။၁၀၃။ ဧဠမူဂ, ဧဠမုခ ကားမတ္တာဘေဒ ဝဏ္ဏဘေဒ ကွဲပြားသောသဒ္ဒါ ဖြစ်သည်။ နီတိ၊သုတ္တ၊နှာ။ ၄၁၈-၄၂၃။ ဧဠ + မူဂ] (၁) (ယိုစီးသော) အရည်-သွားရည်-ရှိသော ခံတွင်းရှိသော၊ စကားပြောသောအခါ ခံတွင်းမှ အမြဲ သွားရည်ယိုစီးသော၊သူ။ (၂) အပြစ်ရှိသော ခံတွင်း (=စကား) ရှိသော၊ အပြစ်ရှိသော-မပြည့်စုံသော-စကားကို ပြောဆိုသော၊သူ။ (၃) တံတွေး-အရည်-ထွက်သော ခံတွင်းရှိသော၊သူ။ (မြွေ)။ (၄) နားလည်းပင်း, အ လည်း အ သော၊သူ။ (ဤအနက်၌ "ဧဠမူဂ" ဟုရှိသင့်။) (၅) အပြစ်ကြောင့် အအ-အဆွံ့-နှင့်တူသော၊သူ။ (ဗောဇ္ဈင်ခုနစ်ပါးကို မပွားများသောသူ။) (ဤအနက်၌ "...မူဂ" ဟု ရှိသင့်။) (၆) စဥ်းလဲသောသူ။ (၇) ကန်းမိုက်-မိုက်ကန်း-သူ။"
"Elamuga","ဧလမုဂ","undefined","","အထက်ပုဒ်ကြည့်။"
"Elamūgakathā (thī)","ဧလမူဂကထာ (ထီ)","[ ဧလမူဂ + ကထာ ]","[ elamūga + kathā ]","ကန်းမိုက်-မိုက်ကန်း-သူ၏စကား။ ဧဠ(လ)-မူဂကထာ-ကြည့်။"
"Elamphuraka (pu,na)","ဧလမ္ဖုရက (ပု၊န)","[ ယာဒိစ္ဆကနာမ် ]","[ yādicchakanāma ]","သစ်ခွပန်းတံနွယ်ပင်။ အောက်ပုဒ်ကြည့်။"
"Elamphurakasañchanna (ti)","ဧလမ္ဖုရကသဉ္ဆန္န (တိ)","[ ဧဠမ္ဖုရက + သဉ္ဆန္န ]","[ eḷamphuraka + sañchanna ]","သစ်ခွပန်းတံနွယ်တို့ဖြင့် ဖုံးလွှမ်းအပ်သော။ (သျ။)"
"Elambuja (na)","ဧလမ္ဗုဇ (န)","[ ဧလ + အမ္ဗုဇ ]","[ ela + ambuja ]","ရေ၌ဖြစ်သော ပဒုမ္မာကြာ။"
"Elayati (kā,kri)","ဧလယတိ (ကာ၊ကြိ)","[ ဣလ + ဏယ + တိ ]","[ ila + ṇaya + ti ]","တုန်လှုပ်စေ၏။"
"Elasaññita (ti)","ဧလသညိတ (တိ)","[ ဧလ + သညိတ ]","[ ela + saññita ]","ဧလ-ရေ-ဟုသမုတ်အပ်သော။ ဧလမ္ဗူဇ-ကြည့်။"
"Elasabbhāva (ti)","ဧလသဗ္ဘာဝ (တိ)","[ ဧလ + သဗ္ဘာဝ ]","[ ela + sabbhāva ]","အပြစ်၏-ထင်ရှားရှိသည်၏အဖြစ်-ထင်ရှားရှိခြင်း။ ဧလမုက ... (၁)(၂) ကြည့်။"
"Elā (thī)","ဧလာ (ထီ)","undefined","","(၁) တံတွေး။ (၂) အရည်၊ သွားရည်။ (၃) ဖာလာငယ်။ (၁)(၂)(၃) ဧလ၊ ဧဠ-ကြည့်။"
"Elā (ḷā) luka (na)","ဧလာ (ဠာ) လုက (န)","[ ဣရ + လာ + ဥ + က။","[ ira + lā + u + ka.","ဣရံ ဝါရံ လာတိ တဗ္ဗာဟုလျတောတိ ဧဠာ-လုကံ။ ... ထိယံ၊ ဥ၊ သကတ္ထေ ကော။ ဓာန်၊ဋီ။ ၅၉၇။ ဧဠာလု (ထီ)။ ဧဠာလုက (န)။ ဧဝါရုက (သံ)] သခွါးသီး၊ ရေသွန်းသခွါး။"
"Eli (thī)","ဧလိ (ထီ)","[ ဣလ + တိ ]","[ ila + ti ]","ဖနောင့်။"
"Evaṃ","ဧဝံ","[ ဗျ။","[ bya.","ဧဝမ် (သံ)] (၁) ဤအတူ။ (=ဥပမာ = ခိုင်းနှိုင်း-နှိုင်းရှည့်-ခြင်းအနက်။) (၂) ဤသို့၊ သည်ပုံသည်နည်း၊ ဒီလို။ ဤသို့ဆိုအပ်ခဲ့သောနည်းဖြင့်၊ ဤသို့ဆိုအပ်လတ္တံ့သောနည်းဖြင့်။ (=ဥပဒေသ= နည်းလမ်းညွှန်ပြခြင်းအနက်။) (၃) ဤသို့-ဤအတိုင်း-မှန်ပါပေ၏၊ ဤဟောတော်မူအပ်သော အခြင်းအရာအားဖြင့် မှန်ပါပေ၏။ (=သမ္ပဟံသန= ရွှင်လန်းဝမ်းမြောက်ခြင်းအနက်။) (၄) သို့ချည်းတစေ၊ (နီတိ၊သုတ္တ။သျ။) ဤ...အားဖြင့်။ (=ဂရဟဏ=ကဲ့ရဲ့ခြင်းအနက်။) (၅) ကောင်းပါပြီ။ (=ဝစနသမ္ပဋိဂ္ဂဟ=စကားကို လက်ခံခြင်းအနက်။) (၆) ဤအခြင်းအရာအားဖြင့်။ (=အာကာရ = အခြင်းအရာအနက်။) (၇) ဤသို့၊ ဤ...ဖြင့်။ (=နိဒဿန= ညွှန်ပြခြင်းအနက်၊ ဆိုအပ်ခဲ့ပြီးသည်ကို ညွှန်ပြခြင်း၊ မည်သို့ ‌ပြောဆိုရမည် စသည်ကို ညွှန်ပြခြင်း။) (၈) ဤသို့သောအခြင်းအရာအားဖြင့်သာလျှင်၊ ဤသို့သာလျှင်။ (=အဝဓာရဏ= ပိုင်းခြားသတ်မှတ် ဆုံးဖြတ်ခြင်းအနက်။) (၉) ဤ၊ (=ဣဒံ အနက်။) (၁၀) ဤအတူ ... လော။ (=ပုစ္ဆာ= မေးခြင်း အနက်။) (၁၁) ဤသို့၊ ဤအတိုင်း အရှည်အားဖြင့်။ (=ပရိမာဏ=နှိုင်းယှဥ်ခြင်း အနက်။) (၁၂) ထို့အတူပါတည်း၊ ထိုအတိုင်း မှန်ပါ၏။ (=ပဋိညာ=၀န်ခံခြင်းအနက်။)"
"Evaṃajjhāsaya (ti)","ဧဝံအဇ္ဈာသယ (တိ)","[ ဧဝံ + အဇ္ဈာသယ ]","[ evaṃ + ajjhāsaya ]","ဤသို့သောအလိုဆန္ဒရှိသော၊သူ။ ဧဝံဓာတုက-ကြည့်။"
"Evaṃadhippāya (ti)","ဧဝံအဓိပ္ပါယ (တိ)","[ ဧဝံ + အဓိပ္ပါယ ]","[ evaṃ + adhippāya ]","ဤ - ဤသို့သော-အယူရှိသော၊သူ။"
"Evaṃadhimuttika (ti)","ဧဝံအဓိမုတ္တိက (တိ)","[ ဧဝံ + အဓိမုတ္တိက ]","[ evaṃ + adhimuttika ]","ဤသို့နှလုံးသွင်းခြင်းရှိသော၊သူ။ ဧဝံဓာတုက-ကြည့်။"
"Evaṃanatīta (ti)","ဧဝံအနတီတ (တိ)","[ ဧဝံ + အနတီတ ]","[ evaṃ + anatīta ]","ဤသို့သော (ဥဒ္ဓုမာတကစသော) အဖြစ်ကို မလွန်သော။"
"Evaṃabhisamparāya (ti)","ဧဝံအဘိသမ္ပရာယ (တိ)","[ ဧဝံ + အဘိသမ္ပရာယ ]","[ evaṃ + abhisamparāya ]","ဤသို့-လားရာ-ရှေးရှုရောက်အပ်သော တမလွန်လောက-ရှိသော၊သူ။"
"Evaṃavirajjhanakanipphattika (ti)","ဧဝံအဝိရဇ္ဈနကနိပ္ဖတ္တိက (တိ)","[ ဧဝံ + အဝိရဇ္ဈနကနိပ္ဖတ္တိ + က ]","[ evaṃ + avirajjhanakanipphatti + ka ]","ဤသို့မချွတ် မယွင်းပြီးစီးခြင်းရှိသော။ ဧဝံသမ္ပဒ-ကြည့်။"
"Evaṃācāra (ti)","ဧဝံအာစာရ (တိ)","[ ဧဝံ + အာစာရ ]","[ evaṃ + ācāra ]","ဤသို့သောအကျင့်ရှိသော၊သူ။ ‌ဧဝါစာရ-ကြည့်။"
"Evaṃiccha (ti)","ဧဝံဣစ္ဆ (တိ)","[ ဧဝံ + ဣစ္ဆာ ]","[ evaṃ + icchā ]","ဤ-ဤသို့သော-အလိုဆန္ဒရှိသော၊သူ။ ဧဝံကာမ-ကြည့်။"
"Evaṃkara (ti)","ဧဝံကရ (တိ)","[ ဧဝံ + ကရ + အ ]","[ evaṃ + kara + a ]","ဤသို့ ပြုကျင့်သော၊သူ။"
"Evaṃkamaniya (ti)","ဧဝံကမနိယ (တိ)","[ ဧဝံ + ကမနီယ ]","[ evaṃ + kamanīya ]","ဤသို့-နှစ်သက်အပ်-နှစ်သက်ဖွယ်ရှိ-သော။"
"Evaṃkāma (ti)","ဧဝံကာမ (တိ)","[ ဧဝံ + ကာမ ]","[ evaṃ + kāma ]","ဤ-ဤသို့ သော-အလိုဆန္ဒရှိသော၊သူ။"
"Evaṃgata (ti)","ဧဝံဂတ (တိ)","[ ဧဝံ + ဂတ ]","[ evaṃ + gata ]","(၁) ဤသို့ဖြစ်‌ခြင်းရှိသော။ (ဒီ၊ဋ္ဌ။) ဤအခြင်းအရာရှိသော။ (ဥဒါန၊ဋ္ဌ။) (၂) ဤသို့သ‌ဘောရှိသော၊ ဤအလားတူ ဖြစ်သော။"
"Evaṃgatika (ti)","ဧဝံဂတိက (တိ)","[ ဧဝံ + ဂတိ + က ]","[ evaṃ + gati + ka ]","(၁) ဤသို့သဘောရှိသော၊ ဤအလားတူဖြစ်သော။ (၂) ဤသို့ လားရောက်ရာဂတိ ရှိသော၊ ဤဂတိရှိသော၊သူ။ (၃) ဤသို့-ပြီးဆုံးခြင်း-အဆုံး-ရှိသော၊ ဤသည်ပင် အပြီးအဆုံးနိဂုံးရှိသော။"
"Evaṃgamana (ti)","ဧဝံဂမန (တိ)","[ ဧဝံ + ဂမန ]","[ evaṃ + gamana ]","ဤသို့-ပြီးဆုံးခြင်း-အဆုံး-ရှိသော။ အထက်ပုဒ်(၃)ကြည့်။"
"Evaṃgahita (ti)","ဧဝံဂဟိတ (တိ)","[ ဧဝံ + ဂဟိတ ]","[ evaṃ + gahita ]","(၁) ဤသို့-ယူအပ်-ဖြစ်စေအပ်-သော။"
"Evaṃgotta (ti)","ဧဝံဂေါတ္တ (တိ)","[ ဧဝံ + ဂေါတ္တ ]","[ evaṃ + gotta ]","(က) ဤအမျိုးအနွယ်ရှိသော၊သူ။ (ခ) ဤသို့တူသော အနွယ်ရှိသော၊သူ။"
"Evaṃchadana (na)","ဧဝံဆဒန (န)","[ ဧဝံ + ဆဒန ]","[ evaṃ + chadana ]","ဤသို့‌မိုးခြင်း၊ ဤသို့သော အမိုး။"
"Evaṃchanda (ti)","ဧဝံဆန္ဒ (တိ)","[ ဧဝံ + ဆန္ဒ ]","[ evaṃ + chanda ]","ဤ-ဤသို့သော-အလိုဆန္ဒနှစ်သက်ခြင်း ရှိသော၊သူ။"
"Evaṃjacca (ti)","ဧဝံဇစ္စ (တိ)","[(ဧဝံ+ဇာတိ=) ဧဝံဇာတိ + ဏျ ]","[(evaṃ+jāti=) evaṃjāti + ṇya ]","ဤသို့သော-ဇာတ်-အမျိုး-ရှိသော၊သူ။"
"Evaṃjātika (ti)","ဧဝံဇာတိက (တိ)","[ ဧဝံ + ဇာတိ + က ]","[ evaṃ + jāti + ka ]","ဤသို့‌သဘောရှိသော။"
"Evaṃdiṭṭhi (ti)","ဧဝံဒိဋ္ဌိ (တိ)","[ ဧဝံ + ဒိဋ္ဌိ ]","[ evaṃ + diṭṭhi ]","ဤအယူ-ဤသို့မှားသောအယူ-ရှိသော၊သူ။"
"Evaṃdiṭṭhika (ti)","ဧဝံဒိဋ္ဌိက (တိ)","[ ဧဝံ + ဒိဋ္ဌိ + က ]","[ evaṃ + diṭṭhi + ka ]","ဤအယူ-ဤသို့သောအယူ-ရှိသော၊သူ။"
"Evaṃdiṭṭhī (ti)","ဧဝံဒိဋ္ဌီ (တိ)","[(ဧဝံ+ဒိဋ္ဌိ=) ဧဝံဒိဋ္ဌိ + ဤ ]","[(evaṃ+diṭṭhi=) evaṃdiṭṭhi + ī ]","ဤ-အယူရှိသော၊သူ။"
"Evaṃdinna (ti)","ဧဝံဒိန္န (တိ)","[ ဧဝံ + ဒိန္န ]","[ evaṃ + dinna ]","ဤသို့ လှူအပ်သော အလှူ။"
"Evaṃdubbhikkha (ti)","ဧဝံဒုဗ္ဘိက္ခ (တိ)","[ ဧဝံ + ဒုဗ္ဘိက္ခ ]","[ evaṃ + dubbhikkha ]","ဤသို့‌သော-ခဲယဥ်းသဖြင့်ရအပ်သောထမင်းရှိ-ရခဲသောထမင်းရှိ-ငတ်မွတ်-သော (အခါ၊ အရပ်ဒေသ)။"
"Evaṃdullabha (ti)","ဧဝံဒုလ္လဘ (တိ)","[ ဧဝံ + ဒုလ္လလ ]","[ evaṃ + dullala ]","ဤသို့ ရခဲသော၊သူ။"
"Evaṃdhamma (ti)","ဧဝံဓမ္မ (တိ)","[ ဧဝံ + ဓမ္မ ]","[ evaṃ + dhamma ]","(၁) ဤ-ဤသို့သော-သဘောရှိသော၊သူ။ (၂) ဤ-ဤသို့သော-(သမာဓိ) တရားရှိသော၊သူ။"
"Evaṃdhammatānaya (pu)","ဧဝံဓမ္မတာနယ (ပု)","[ ဧဝံဓမ္မတာ + နယ ]","[ evaṃdhammatā + naya ]","ဤသို့ အကျိုးကိုဖြစ်စေတတ်သောသဘောရှိသောအကြောင်းတရားတို့၏ အဖြစ်ဟူသောနည်း၊ ဤသို့-အကျိုးကိုဖြစ် စေတတ်-အကျိုးပေးတတ်-သောသဘောဟူသောနည်း၊ ဧဝံဓမ္မတာနည်း။"
"Evaṃdhātuka (ti)","ဧဝံဓာတုက (တိ)","[ ဧဝံ + ဓာတု + က ]","[ evaṃ + dhātu + ka ]","ဤသို့သော-အလို-နှလုံးသွင်းခြင်း-စိတ်ထား-ရှိသော၊သူ။"
"Evaṃdhīra (ti)","ဧဝံဓီရ (တိ)","[ ဧဝံ + ဓီရ ]","[ evaṃ + dhīra ]","ဤသို့ပညာရှိသော၊ သူ။"
"Evaṃnāma (ti)","ဧဝံနာမ (တိ)","[ ဧဝံ + နာမ။","[ evaṃ + nāma.","ဧဝံ နာမံ ဧတ-ဿာတိ ဧဝံနာမော။ နီတိ၊သုတ္တ၊နှာ။ ၂၀၉။] ဤအမည်ရှိသော၊သူ။"
"Evaṃnāmaka (ti)","ဧဝံနာမက (တိ)","[ ဧဝံ + နာမ + က။","[ evaṃ + nāma + ka.","ထီ-၌ ဧဝံနာမိကာ။] ဤအမည်ရှိသော၊သူ။"
"Evaṃnāmikā","ဧဝံနာမိကာ","undefined","","အထက်ပုဒ်ကြည့်။"
"Evaṃniṭṭhita (ti)","ဧဝံနိဋ္ဌိတ (တိ)","[ ဧဝံ + နိဋ္ဌိတ ]","[ evaṃ + niṭṭhita ]","ဤသို့-ပြီးဆုံး-ပြီးစီး-သော။"
"Evaṃniṭṭha (ti)","ဧဝံနိဋ္ဌ (တိ)","[ ဧဝံ + နိဋ္ဌာ ]","[ evaṃ + niṭṭhā ]","ဤသို့ပြီးဆုံးခြင်းရှိသော။ ဧဝံဂတိက (၃) ကြည့်။"
"Evaṃnipphattika (ti)","ဧဝံနိပ္ဖတ္တိက (တိ)","[ ဧဝံ + နိပ္ဖတ္တိ + က ]","[ evaṃ + nipphatti + ka ]","ဤသို့ပြီးစီးခြင်းရှိသော။"
"Evaṃnukho (bya)","ဧဝံနုခေါ (ဗျ)","[ ဧဝံ + နု + ခေါ။","[ evaṃ + nu + kho.","နိပါတသမုဒါယ ] ဤသို့လေလော။"
"Evaṃpakāra (ti)","ဧဝံပကာရ (တိ)","[ ဧဝံ + ပကာရ ]","[ evaṃ + pakāra ]","(၁) ဤသို့အပြားရှိသော။ (၂) ဤသို့ (အဟောသိကံအဖြစ်ဖြင့်) တူကုန်သော။"
"Evaṃpakāsitanāma (ti)","ဧဝံပကာသိတနာမ (တိ)","[ ဧဝံပကာသိတ + နာမ ]","[ evaṃpakāsita + nāma ]","ဤသို့-ပြအပ်သော-ထင်ရှားသော-အမည်ရှိသော။"
"Evaṃpañña (ti)","ဧဝံပည (တိ)","[ ဧဝံ + ပညာ ]","[ evaṃ + paññā ]","ဤသို့သော ပညာရှိသော၊သူ။"
"Evaṃpaṇḍita (ti)","ဧဝံပဏ္ဍိတ (တိ)","[ ဧဝံ + ပဏ္ဍိတ ]","[ evaṃ + paṇḍita ]","ဤသို့ပညာရှိသော၊သူ။ ဧဝံဓီရ-ကြည့်။"
"Evaṃpabhāva (ti)","ဧဝံပဘာဝ (တိ)","[ ဧဝံ + ပဘာဝ ]","[ evaṃ + pabhāva ]","ဤသို့ အစွမ်းအာနုဘော် ရှိသော။"
"Evaṃpavatta (ti)","ဧဝံပဝတ္တ (တိ)","[ ဧဝံ + ပဝတ္တ ]","[ evaṃ + pavatta ]","ဤသို့ ဖြစ်သော။"
"Evaṃpasanna (ti)","ဧဝံပသန္န (တိ)","[ ဧဝံ + ပသန္န ]","[ evaṃ + pasanna ]","ဤသို့-ယုံကြည်-ကြည်ညို-ခြင်းရှိသော၊ ဤသို့ယုံကြည်သော၊သူ။"
"Evaṃpūtikasabhāva (ti)","ဧဝံပူတိကသဘာဝ (တိ)","[ ဧဝံ + ပူတိကသဘာဝ ]","[ evaṃ + pūtikasabhāva ]","ဤသို့ပုပ်သောသဘောရှိသော။"
"Evaṃbandhanīya (ti)","ဧဝံဗန္ဓနီယ (တိ)","[ ဧဝံ + ဗန္ဓနီယ ]","[ evaṃ + bandhanīya ]","ဤသို့နှောင်ဖွဲ့တတ်သော။ ဧဝံကမနီယ-ကြည့်။"
"Evaṃbalavanthu (ti)","ဧဝံဗလဝန္ထု (တိ)","[ ဧဝံ + ဗလဝန္တု။","[ evaṃ + balavantu.","ထီ-၌ ဧဝံဗလဝတီ။ ] ဤသို့အား-ရှိ-ကြီး‌-သော။"
"Evaṃbalavatī","ဧဝံဗလဝတီ","undefined","","အထက်ပုဒ်ကြည့်။"
"Evaṃbahussuta (ti)","ဧဝံဗဟုဿုတ (တိ)","[ ဧဝံ + ဗဟုဿုတ ]","[ evaṃ + bahussuta ]","ဤသို့များသောအကြားအမြင်ရှိသော၊သူ။ ဧဝံဓီရ-ကြည့်။"
"Evaṃbyatta (ti)","ဧဝံဗျတ္တ (တိ)","[ ဧဝံ + ဗျတ္တ ]","[ evaṃ + byatta ]","ဤသို့-ကျွမ်းကျင်လိမ္မာ-ပညာရှိ-သော၊သူ။ ဧဝံဓီရ-ကြည့်။"
"Evaṃbyākho (bya)","ဧဝံဗျာခေါ (ဗျ)","[ ဧဝံ + ဝိယ + ခေါ ]","[ evaṃ + viya + kho ]","ဤသို့သာလျှင်၊ ဤအကြောင်းခြင်းရာကြောင့် အပြစ်မရှိ၏သို့။ (နီတိ၊သုတ္တ။သျ။)"
"Evaṃbhaddaka (ti)","ဧဝံဘဒ္ဒက (တိ)","[ ဧဝံ + ဘဒ္ဒ + က ]","[ evaṃ + bhadda + ka ]","ဤသို့ကောင်းခြင်းရှိသော။"
"Evaṃbhāva (ti)","ဧဝံဘာဝ (တိ)","[ ဧဝံ + ဘာဝ ]","[ evaṃ + bhāva ]","ဤသို့ ဖြစ်သော။ ဧဝံဟောန္တ-ကြည့်။"
"Evaṃbhāvī (ti)","ဧဝံဘာဝီ (တိ)","[ ဧဝံ + ဘူ + ဏီ ]","[ evaṃ + bhū + ṇī ]","ဤသို့ရှုအပ်သည်ဖြစ်လတ္တံ့သော။"
"Evaṃbhūta (ti)","ဧဝံဘူတ (တိ)","[ ဧဝံ + ဘူတ ]","[ evaṃ + bhūta ]","(က) ဤသို့ဖြစ်သော၊သူ။ (ခ) ဤအဖြစ်သို့ ရောက်သော၊သူ။"
"Evaṃmadanīya (ti)","ဧဝံမဒနီယ (တိ)","[ ဧဝံ + မဒနီယ ]","[ evaṃ + madanīya ]","ဤသို့-ယစ်မူးစေတတ်သော။ ဧဝံကမနီယ-ကြည့်။"
"Evaṃmahānubhāva (ti)","ဧဝံမဟာနုဘာဝ (တိ)","[ ဧဝံ + မဟာနုဘာဝ ]","[ evaṃ + mahānubhāva ]","ဤသို့ကြီးသော အာနုဘော်ရှိသော၊သူ။"
"Evaṃmahiddhika (ti)","ဧဝံမဟိဒ္ဓိက (တိ)","[ ဧဝံ + မဟိဒ္ဓိက ]","[ evaṃ + mahiddhika ]","ဤသို့ကြီးသော တန်ခိုးရှိသော၊သူ။"
"Evaṃmucchanīya (ti)","ဧဝံမုစ္ဆနီယ (တိ)","[ ဧဝံ + မုစ္ဆနီယ ]","[ evaṃ + mucchanīya ]","ဤသို့ တွေဝေစေတတ်သော။ ဧဝံကမနီယ-ကြည့်။"
"Evaṃrajanīya (ti)","ဧဝံရဇနီယ (တိ)","[ ဧဝံ + ရဇနီယ ]","[ evaṃ + rajanīya ]","ဤသို့တပ်စွန်း-တပ်မက်-စေတတ်သော။ ဧဝံ-ကမနီယ-ကြည့်။"
"Evaṃrūpa (ti)","ဧဝံရူပ (တိ)","[ ဧဝံ + ရူပ ]","[ evaṃ + rūpa ]","ဤ-ဤသို့သဘောရှိသော-အဆင်းသဏ္ဍာန်ရှိသော၊သူ။"
"Evaṃladdhanāma (ti)","ဧဝံလဒ္ဓနာမ (တိ)","[ ဧဝံလဒ္ဓ + နာမ ]","[ evaṃladdha + nāma ]","ဤသို့ရအပ်သောအမည်ရှိသော၊သူ။"
"Evaṃladdhika (ti)","ဧဝံလဒ္ဓိက (တိ)","[ ဧဝံ + လဒ္ဓိ + က ]","[ evaṃ + laddhi + ka ]","ဤအယူ-ဤသို့သောအယူ-ရှိသော၊သူ။"
"Evaṃvaṇṇa (ti)","ဧဝံဝဏ္ဏ (တိ)","[ ဧဝံ + ဝဏ္ဏ ]","[ evaṃ + vaṇṇa ]","ဤ-ဤသို့သော-အဆင်းရှိသော၊သူ။"
"Evaṃvaṇṇappaṭibhāga (ti)","ဧဝံဝဏ္ဏပ္ပဋိဘာဂ (တိ)","[ ဧဝံ + ဝဏ္ဏပ္ပဋိဘာဂ ]","[ evaṃ + vaṇṇappaṭibhāga ]","(၁) ဤ-ဤဆိုအပ်ပြီးသော-ပမာဏသဏ္ဍာန်ရှိသော။ (၂) ဤသို့သောအဆင်းသဏ္ဍာန်ရှိသော။ (၃) ဤသို့သော အဆင်းသဏ္ဍာန်အားဖြင့် တူသည်၏ အဖြစ်သို့ ရောက်ခြင်းရှိ-ဤသို့သော အဆင်းသဏ္ဍာန်နှင့်တူ-သော။"
"Evaṃvadanasabhāva (ti)","ဧဝံဝဒနသဘာဝ (တိ)","[ ဧဝံဝဒန + သဘာဝ ]","[ evaṃvadana + sabhāva ]","ဤသို့ပြောဆိုခြင်းသဘောရှိသော၊သူ။"
"Evaṃvādī (ti)","ဧဝံဝါဒီ (တိ)","[ ဧဝံဝါဒ + ဤ။","[ evaṃvāda + ī.","ဧဝံ + ဝဒ + ဏီ။ ] (က) ဤအယူ-ဤသို့သောအယူဝါဒ-ရှိသော၊သူ။ (ခ) ဤသို့ဆိုလေ့ရှိသော၊သူ။"
"Evaṃviññāṇa (ti)","ဧဝံဝိညာဏ (တိ)","[ ဧဝံ + ဝိညာဏ ]","[ evaṃ + viññāṇa ]","ဤသို့သဘောရှိသောစိတ်ဝိညာဏ်ရှိသော၊သူ။ ဧဝံရူပ-ကြည့်။"
"Evaṃvidha (ti)","ဧဝံဝိဓ (တိ)","[ ဧဝံ + ဝိဓ ]","[ evaṃ + vidha ]","(က) ဤသို့‌သဘောရှိသော။ (ခ) ဤသို့အပြားရှိသော။"
"Evaṃvidhaguṇa (pu)","ဧဝံဝိဓဂုဏ (ပု)","[ ဧဝံဝိဓ + ဂုဏ ]","[ evaṃvidha + guṇa ]","ဤသို့ အပြားရှိသော ဂုဏ်တော်။"
"Evaṃvidhaparaloka (ti)","ဧဝံဝိဓပရလောက (တိ)","[ ဧဝံဝိဓ + ပရလောက ]","[ evaṃvidha + paraloka ]","ဤသို့အပြားရှိသောတမလွန်လောကရှိသော။ ဧဝံအဘိသမ္ပရာယ-ကြည့်။"
"Evaṃvipāka (ti)","ဧဝံဝိပါက (တိ)","[ ဧဝံ + ဝိပါက ]","[ evaṃ + vipāka ]","ဤသို့သောအကျိုးရှိသော။"
"Evaṃvimutta (ti)","ဧဝံဝိမုတ္တ (တိ)","[ ဧဝံ + ဝိမုတ္တ ]","[ evaṃ + vimutta ]","ဤသို့လွတ်မြောက်ခြင်းရှိသော၊သူ။"
"Evaṃvividhasukhadukkhāvaha (ti)","ဧဝံဝိဝိဓသုခဒုက္ခာဝဟ (တိ)","[ ဧဝံဝိဝိဓသုခဒုက္ခ + အာဝဟ ]","[ evaṃvividhasukhadukkha + āvaha ]","ဤ အထူးထူး အပြားပြားရှိသော ချမ်းသာဆင်းရဲကို ဆောင်သော။ ဧဝံဝိပါက-ကြည့်။"
"Evaṃvisesa (ti)","ဧဝံဝိသေသ (တိ)","[ ဧဝံ + ဝိသေသ ]","[ evaṃ + visesa ]","ဤ အထူးရှိသော။"
"Evaṃvihārī (ti)","ဧဝံဝိဟာရီ (တိ)","[ ဧဝံ + ဝိ + ဟရ + ဏီ ]","[ evaṃ + vi + hara + ṇī ]","ဤသို့နေလေ့ရှိသော၊သူ။"
"Evaṃvutta (ti)","ဧဝံဝုတ္တ (တိ)","[ ဧဝံ + ဝုတ္တ ]","[ evaṃ + vutta ]","ဤအစွမ်းဖြင့်-ဤသဒ္ဓါဧကဂ္ဂတာတို့၏ ဖြစ်သောအခြင်းအရာထူးကို ပြသည်၏အစွမ်းဖြင့်- ဟောအပ်သော။"
"Evaṃvedana (ti)","ဧဝံဝေဒန (တိ)","[ ဧဝံ + ဝေဒနာ ]","[ evaṃ + vedanā ]","ဤ-ဤသို့သဘောရှိသော-ခံစားခြင်းရှိသော၊သူ။ ဧဝံရူပ-ကြည့်။"
